,mfl_id,sportradar_id,fantasypros_id,gsis_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,rotowire_id,rotoworld_id,ktc_id,pfr_id,cfbref_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,position,team,birthdate,age,draft_year,draft_round,draft_pick,draft_ovr,twitter_username,height,weight,college,db_season
5032,9924,26af6a44-e360-4356-9039-3ada7df0443c,9724.0,00-0027695,5617.0,565.0,tonymoeaki/497256,13289.0,24068.0,6628.0,563070.0,6685.0,5841.0,,MoeaTo00,tony-moeaki-1,24068.0,285116.0,11221.0,,Tony Moeaki,tony moeaki,TE,FA,1987-06-08,35.0,2010.0,3.0,29.0,93.0,TonyMoeaki81,75.0,250.0,Iowa,2022
5033,9925,fd85786d-3900-4dc0-9b30-334ee30413ed,9712.0,00-0027696,5619.0,616.0,jimmygraham/497236,13232.0,24070.0,6610.0,1691166.0,6532.0,5842.0,,GrahJi00,jimmy-graham-1,24070.0,295918.0,11488.0,295918.0,Jimmy Graham,jimmy graham,TE,FA,1986-11-24,35.5,2010.0,3.0,31.0,95.0,TheJimmyGraham,79.0,265.0,Miami,2022
5034,9926,eaf60d3d-2249-4719-8739-bcfea60174b1,,,,,kevinthomas/2508089,13300.0,,,559375.0,6684.0,5891.0,,ThomKe99,,24069.0,297193.0,,,Kevin Thomas,kevin thomas,CB,FA,1986-09-20,35.7,2010.0,3.0,30.0,94.0,,72.0,192.0,USC,2022
5035,9927,8d10b45b-8847-4c16-bfab-c8122e5f57e2,9694.0,00-0027702,5625.0,748.0,mikewilliams/2508048,13489.0,24076.0,,1115064.0,6513.0,5568.0,,WillMi04,mike-williams-4,24076.0,335844.0,12412.0,,Mike Williams,mike williams,WR,FA,1987-05-18,35.0,2010.0,4.0,3.0,101.0,Mikebuc19,74.0,212.0,Syracuse,2022
5036,9928,ed1842be-e842-4426-817f-3beaa57b0e1c,,,,,darrylsharpton/496951,13453.0,,6772.0,558597.0,6613.0,5893.0,,SharDa01,darryl-sharpton-1,24077.0,300745.0,,,Darryl Sharpton,darryl sharpton,LB,FA,1988-01-01,34.4,2010.0,4.0,4.0,102.0,DARRYLSHARPTON,71.0,235.0,Miami,2022
5037,9929,5726ab42-606e-4139-9f2a-d677a858dbdb,10883.0,,,733.0,perryriley/496949,13443.0,24078.0,6763.0,1116446.0,6686.0,5894.0,,RilePe00,perry-riley-1,24078.0,323234.0,12307.0,,Perry Riley,perry riley,LB,FA,1988-05-03,34.1,2010.0,4.0,5.0,103.0,PR56,72.0,238.0,LSU,2022
5038,9930,06ed4b06-29d4-49a4-8bba-1bb63184255a,10884.0,00-0027705,5628.0,540.0,alterraunverner/494317,13478.0,24079.0,,1119272.0,6635.0,5895.0,,VernAl99,alterraun-verner-1,24079.0,331949.0,11096.0,,Alterraun Verner,alterraun verner,CB,FA,1988-12-13,33.5,2010.0,4.0,6.0,104.0,Alvern_1,70.0,187.0,UCLA,2022
5039,9931,d3c2dddb-d73d-4014-96a8-2cc24e838201,9718.0,,,999.0,marcuseasley/497286,13224.0,24082.0,6692.0,1277467.0,6519.0,5843.0,,EaslMa00,,24082.0,381487.0,13486.0,,Marcus Easley,marcus easley,WR,BUF,1987-11-02,34.6,2010.0,4.0,9.0,107.0,,74.0,217.0,Connecticut,2022
5040,9932,6dd76515-5598-49c5-b04e-30232575fd3f,,,,644.0,walterthurmond/494315,13473.0,24086.0,,1244404.0,6636.0,5897.0,,ThurWa99,walter-thurmond-iii-1,24086.0,296088.0,11613.0,,Walter Thurmond,walter thurmond,S,FA,1987-08-12,34.8,2010.0,4.0,13.0,111.0,WaltThurm3,71.0,190.0,Oregon,2022
5041,9933,e2577abf-7f24-4987-89f5-51676c39c2f6,9705.0,00-0027714,5638.0,527.0,dennispitta/497254,13231.0,24089.0,6759.0,1273811.0,6533.0,5837.0,,PittDe00,dennis-pitta-1,24089.0,246928.0,11017.0,,Dennis Pitta,dennis pitta,TE,FA,1985-06-29,36.9,2010.0,4.0,16.0,114.0,,76.0,238.0,BYU,2022
5042,9934,db635c18-8982-45ec-acfc-8897048c67ff,,,,,,13354.0,,,563119.0,6718.0,5898.0,,DillPh99,phillip-dillard-1,24090.0,300504.0,,,Phillip Dillard,phillip dillard,LB,FA,1986-12-10,35.5,2010.0,4.0,17.0,115.0,,74.0,250.0,Nebraska,2022
5043,9935,06b22dff-0837-4b96-bc71-ad04acc20f89,,,,,,13368.0,,,1117571.0,6604.0,5675.0,,GibsTh99,thaddeus-gibson-1,24091.0,332365.0,,,Thaddeus Gibson,thaddeus gibson,LB,TEN,1987-10-21,34.6,2010.0,4.0,18.0,116.0,thaddgibson,74.0,243.0,Ohio State,2022
5044,9936,59ae165a-f7ae-4c36-829d-81d031fc3061,9796.0,00-0027718,5642.0,543.0,garrettgraham/497234,13371.0,24093.0,6705.0,565190.0,6534.0,5900.0,,GrahGa00,garrett-graham-1,24093.0,300561.0,11101.0,,Garrett Graham,garrett graham,TE,FA,1986-08-04,35.8,2010.0,4.0,20.0,118.0,gra89ham,75.0,243.0,Wisconsin,2022
5045,9937,d49dae7c-089e-4c6e-a3e6-d518270e2cde,,,,,a.j.edds/496921,13358.0,,,1243684.0,6726.0,5901.0,,EddsA.99,,24094.0,332347.0,,,A.J. Edds,aj edds,LB,JAC,1987-09-18,34.7,2010.0,4.0,21.0,119.0,,76.0,256.0,Iowa,2022
5046,9938,62289c66-ed56-4166-a73d-2aa0a5a4e2d4,,,,,keenanclayton/496909,13339.0,,6673.0,563861.0,6727.0,5902.0,,ClayKe99,keenan-clayton-1,24096.0,302796.0,,,Keenan Clayton,keenan clayton,LB,OAK,1987-06-19,34.9,2010.0,4.0,23.0,121.0,Keenanclayton57,73.0,230.0,Oklahoma,2022
5047,9939,853c2e4e-7363-4f00-93dd-a9f514407225,9764.0,00-0027722,5645.0,586.0,mikekafka/497117,13397.0,24097.0,,565116.0,6468.0,5855.0,,KafkMi00,mike-kafka-1,24097.0,285059.0,11323.0,,Mike Kafka,mike kafka,QB,FA,1987-07-25,34.8,2010.0,4.0,24.0,122.0,mikekafka3,75.0,230.0,Northwestern,2022
5048,9940,7011a0e7-f402-4bc0-bba3-b31d3613e47f,10890.0,00-0027723,5646.0,754.0,alwoods/496881,13493.0,24098.0,6806.0,1116455.0,6714.0,5903.0,,WoodAl99,al-woods-2,24098.0,323244.0,12450.0,323244.0,Al Woods,al woods,DT,SEA,1987-03-25,35.2,2010.0,4.0,25.0,123.0,,76.0,330.0,LSU,2022
5049,9941,d579af24-53b8-42bf-b767-c50944afb7ec,9789.0,00-0027725,5648.0,584.0,clayharbor/497242,13376.0,24100.0,,1682906.0,6687.0,5904.0,,HarbCl00,,24100.0,293037.0,11317.0,,Clay Harbor,clay harbor,TE,NOS,1987-07-02,34.9,2010.0,4.0,27.0,125.0,clayharbs82,75.0,240.0,Missouri State,2022
5050,9942,2a583aaa-fc39-4534-80b1-d3315995f84a,,,,,,13433.0,,,1746644.0,6634.0,5750.0,,OwusAk99,,24101.0,511357.0,,,Akwasi Owusu-Ansah,akwasi owusu-ansah,S,OAK,1988-04-10,34.1,2010.0,4.0,28.0,126.0,AkwasiTheAnsah,73.0,207.0,Indiana (PA),2022
5051,9943,,,,,,,13492.0,,,563231.0,6728.0,5905.0,,WilsE.99,ej-wilson-1,24103.0,288199.0,,,E.J. Wilson,ej wilson,DE,FA,1987-10-28,34.6,2010.0,4.0,29.0,127.0,EjfrmVA,75.0,289.0,North Carolina,2022
5052,9944,35fc0549-83d9-4baa-b80b-724e4ea93eb8,,,,752.0,o'brienschofield/496851,13449.0,24106.0,6768.0,565191.0,6688.0,5775.0,,SchoOB99,obrien-schofield-1,24106.0,300570.0,12433.0,,O'Brien Schofield,obrien schofield,DE,FA,1987-04-03,35.1,2010.0,4.0,32.0,130.0,Ob_Scho,75.0,242.0,Wisconsin,2022
5053,9945,232435b7-9d9a-4352-88ee-4f2c58911e81,,,,,roddrickmuckelroy/496945,13427.0,,6750.0,584651.0,,5908.0,,MuckRo99,roddrick-muckelroy-1,24107.0,306308.0,,,Roddrick Muckelroy,roddrick muckelroy,LB,FA,1986-10-27,35.6,2010.0,4.0,33.0,131.0,youngMuck38,74.0,250.0,Texas,2022
5054,9946,add7a245-2444-491f-bdfb-b1b0d76f6a28,9740.0,00-0027732,5655.0,622.0,michaelhoomanawanui/497246,13387.0,24108.0,,1115114.0,6535.0,5909.0,,HoomMi00,michael-hoomanawanui-1,24108.0,333398.0,11535.0,,Michael Hoomanawanui,michael hoomanawanui,TE,FA,1988-07-04,33.9,2010.0,5.0,1.0,132.0,,76.0,265.0,Illinois,2022
5055,9947,1f49b95a-97cb-426e-8bd0-aeeb4b5b0ad1,10895.0,00-0027733,5656.0,639.0,kamchancellor/494257,13336.0,24109.0,,1130628.0,6651.0,5910.0,,ChanKa99,kam-chancellor-1,24109.0,333474.0,11598.0,,Kam Chancellor,kam chancellor,S,FA,1988-04-03,34.1,2010.0,5.0,2.0,133.0,Kam_Chancellor,75.0,225.0,Virginia Tech,2022
5056,9948,07ab211c-4733-4336-b59a-2137f3efe5e8,10896.0,00-0027736,5659.0,713.0,kendricklewis/494277,13404.0,24112.0,,1137460.0,6653.0,5911.0,,LewiKe00,kendrick-lewis-1,24112.0,334724.0,12212.0,,Kendrick Lewis,kendrick lewis,S,FA,1988-06-16,33.9,2010.0,5.0,5.0,136.0,klewis23,72.0,205.0,Mississippi,2022
5057,9949,,,,,,,13416.0,,,1746639.0,6640.0,5912.0,,McFaWa99,walter-mcfadden-1,24114.0,303936.0,,,Walter McFadden,walter mcfadden,CB,FA,1987-01-21,35.3,2010.0,5.0,7.0,138.0,Wheezy6,70.0,180.0,Auburn,2022
5058,9950,d2c2958a-5c04-4cbd-b6f7-947d8e9bd7ff,,,,520.0,johnconner/2508051,13341.0,24115.0,6675.0,1116854.0,6500.0,5913.0,,ConnJo00,john-conner-1,24115.0,302234.0,10991.0,,John Conner,john conner,RB,FA,1987-06-08,35.0,2010.0,5.0,8.0,139.0,JCONNER38,71.0,245.0,Kentucky,2022
5059,9951,,,,,,,13423.0,,,1123297.0,6730.0,5915.0,,MoorJo99,joshua-moore-1,24117.0,333550.0,,,Joshua Moore,joshua moore,CB,FA,1988-08-20,33.8,2010.0,5.0,10.0,141.0,,71.0,184.0,Kansas State,2022
5060,9952,9f5faca5-722c-4c0a-b3cb-500eb10c86ed,,,,,cameronsheffield/496855,13454.0,,,1130433.0,6731.0,5916.0,,ShefCa99,cameron-sheffield-1,24118.0,324588.0,,,Cameron Sheffield,cameron sheffield,DE,FA,1988-02-12,34.3,2010.0,5.0,11.0,142.0,csheffield55,74.0,268.0,Troy,2022
5061,9953,,,,,,,13382.0,,,1746626.0,6717.0,5917.0,,HartLa99,,24119.0,463934.0,,,Larry Hart,larry hart,DE,FA,1987-07-16,34.9,2010.0,5.0,12.0,143.0,,72.0,248.0,Central Arkansas,2022
5062,9954,15e1bf07-e492-4fb9-a7b7-d9089ba9537d,10901.0,,,508.0,nolancarroll/494254,13333.0,24121.0,6670.0,564870.0,6637.0,5919.0,,CarrNo00,nolan-carroll-1,24121.0,284874.0,10953.0,,Nolan Carroll,nolan carroll,CB,FA,1987-01-16,35.4,2010.0,5.0,14.0,145.0,CarrollCity,73.0,202.0,Maryland,2022
5063,9955,fb54ed36-66e1-4e0c-a111-383bfbdef14a,,,,573.0,camthomas/496865,13470.0,24122.0,,563224.0,6593.0,5920.0,,ThomCa99,cam-thomas-1,24122.0,288172.0,11264.0,,Cam Thomas,cam thomas,DT,FA,1986-12-12,35.5,2010.0,5.0,15.0,146.0,Baby_Zilla76,76.0,330.0,North Carolina,2022
5064,9956,f2ba680d-3be5-416c-af0a-aa7e5fd3a14f,,,,,,13393.0,,6720.0,1746629.0,6733.0,5921.0,,JohnRo99,,24124.0,383510.0,,,Robert Johnson,robert johnson,S,FA,1987-02-13,35.3,2010.0,5.0,17.0,148.0,,74.0,203.0,Utah,2022
5065,9957,909a911f-7e65-4c1e-bb4a-008c21aca12b,,,,,halldavis/496776,13349.0,,,564390.0,6734.0,5922.0,,DaviHa21,,24125.0,287822.0,,,Hall Davis,hall davis,DE,TEN,1987-03-02,35.2,2010.0,5.0,18.0,149.0,halldavis72,76.0,270.0,Louisiana-Lafayette,2022
5066,9958,b49ea537-47a0-46d8-92e1-9c6271e15508,,,,,zoltanmesko/497083,13421.0,,,1746641.0,6661.0,5923.0,,MeskZo99,zoltan-mesko-1,24126.0,301735.0,,,Zoltan Mesko,zoltan mesko,PN,FA,1986-03-16,36.2,2010.0,5.0,19.0,150.0,ZoltanMesko,77.0,225.0,Michigan,2022
5067,9959,b9f855da-8bf1-4e89-9477-24f7d14396a1,,,,,austenlane/496808,13402.0,,6727.0,1686740.0,6737.0,5863.0,,LaneAu99,,24129.0,325273.0,,,Austen Lane,austen lane,DE,CHI,1987-11-09,34.5,2010.0,5.0,22.0,153.0,A_Train_92,78.0,265.0,Murray State,2022
5068,9960,8eafc2b1-3e22-4416-b690-9a1232669f62,9815.0,,,601.0,andrewquarless/497258,13440.0,24130.0,,1117622.0,6690.0,5926.0,,QuarAn00,andrew-quarless-1,24130.0,337967.0,11400.0,,Andrew Quarless,andrew quarless,TE,FA,1988-10-06,33.6,2010.0,5.0,23.0,154.0,,76.0,252.0,Penn State,2022
5069,9961,20535436-10a4-46e2-9db1-afd6672dcd51,9715.0,00-0027754,5678.0,,johnskelton/497129,13458.0,,,1686971.0,6475.0,5807.0,,SkelJo00,,24131.0,325248.0,,,John Skelton,john skelton,QB,FA,1988-03-17,34.2,2010.0,5.0,24.0,155.0,johnskelton19,78.0,250.0,Fordham,2022
5070,9962,5ea7b90f-1e47-45a7-bfdd-b069d26ee53e,,,,,davidreed/497318,13442.0,,6762.0,1632787.0,6526.0,5927.0,,ReedDa00,david-reed-1,24132.0,463429.0,,,David Reed,david reed,WR,FA,1987-03-22,35.2,2010.0,5.0,25.0,156.0,,72.0,190.0,Utah,2022
5071,9963,b2d0a246-20e5-4ca7-adf2-7d223921c169,,,,526.0,arthurjones/2508055,13394.0,24133.0,,1115105.0,6588.0,5828.0,,,,24133.0,298837.0,11011.0,,Art Jones,art jones,DE,WAS,1986-06-03,36.0,2010.0,5.0,26.0,,Artj97,75.0,320.0,Syracuse,2022
5072,9964,384dbb20-9765-4cfb-9384-8c062e14d47f,9720.0,00-0027758,5682.0,582.0,rileycooper/497282,13225.0,24135.0,6678.0,1114590.0,6508.0,5929.0,,CoopRi00,riley-cooper-1,24135.0,329772.0,11313.0,,Riley Cooper,riley cooper,WR,FA,1987-09-09,34.7,2010.0,5.0,28.0,159.0,RileyCooper_14,76.0,230.0,Florida,2022
5073,9965,bdfe6493-1dee-4f47-a4f0-777bcee7b5aa,,,,,brodyeldridge/497228,13359.0,,,563866.0,6691.0,5932.0,,EldrBr00,brody-eldridge-1,24138.0,304937.0,,,Brody Eldridge,brody eldridge,TE,CHI,1987-03-31,35.2,2010.0,5.0,31.0,162.0,,77.0,265.0,Oklahoma,2022
5074,9966,76f95387-3bc1-4756-a714-a4b1a93f23ff,10906.0,00-0027762,5686.0,714.0,reshadjones/496739,13395.0,24139.0,6722.0,1114935.0,6650.0,5649.0,,JoneRe99,reshad-jones-1,24139.0,332753.0,12215.0,,Reshad Jones,reshad jones,S,FA,1988-02-25,34.3,2010.0,5.0,32.0,163.0,reshadjones9,73.0,215.0,Georgia,2022
5075,9967,328630a3-2469-4f46-8cb6-4869f0bf9ab7,,,,722.0,crezdonbutler/496729,13324.0,24140.0,,1145226.0,6641.0,5933.0,,ButlCr99,crezdon-butler-1,24140.0,332942.0,12263.0,,Crezdon Butler,crezdon butler,CB,DET,1987-05-26,35.0,2010.0,5.0,33.0,164.0,butlerboy28,73.0,191.0,Clemson,2022
5076,9968,e0e94342-15e7-4715-a1d9-6c714bb9623e,,,,,kerrymeier/497308,13420.0,,,567078.0,6522.0,5934.0,,MeieKe00,,24141.0,304654.0,,,Kerry Meier,kerry meier,WR,FA,1986-11-12,35.5,2010.0,5.0,34.0,165.0,,75.0,220.0,Kansas,2022
5077,9969,47ccee47-9411-4995-83b7-6a444f686ec1,,,,,stevensonsylvester/496955,13466.0,,6785.0,1116094.0,6742.0,5935.0,,SylvSt99,stevenson-sylvester-1,24142.0,323770.0,,,Stevenson Sylvester,stevenson sylvester,LB,FA,1988-07-18,33.9,2010.0,5.0,35.0,166.0,SSylvester55,74.0,231.0,Utah,2022
5078,9970,,,,,,,13476.0,,,584310.0,6707.0,5938.0,,,,24143.0,298980.0,,,Nathan Triplett,nathan triplett,LB,SDC,1987-03-15,35.2,2010.0,5.0,36.0,,,75.0,247.0,Minnesota,2022
5079,9971,,,,,,,13346.0,,,1125285.0,6692.0,5808.0,,CromJo00,,24144.0,300641.0,,,Jonathan Crompton,jonathan crompton,QB,FA,1987-07-25,34.8,2010.0,5.0,37.0,168.0,,75.0,225.0,Tennessee,2022
5080,9972,b6eeb822-b69f-465d-8c7e-d909154e9011,,,,,fendionobun/1037836,13431.0,,,1746643.0,6693.0,5936.0,,OnobFe00,fendi-onobun-1,24146.0,296392.0,,,Fendi Onobun,fendi onobun,TE,FA,1986-11-17,35.5,2010.0,6.0,1.0,170.0,TheFirst_48,78.0,260.0,Arizona,2022
5081,9973,221fb65c-a55f-4673-9445-19d090c3ecdf,,,,,shannschillinger/1037839,13448.0,,,1746646.0,6745.0,5939.0,,SchiSh99,,24147.0,294183.0,,,Shann Schillinger,shann schillinger,S,FA,1986-05-22,36.0,2010.0,6.0,2.0,171.0,,72.0,200.0,Montana,2022
5082,9974,,,,,,,13316.0,,,558700.0,6663.0,5940.0,,,,24148.0,299098.0,,,Brent Bowden,brent bowden,PN,FA,1987-05-21,35.0,2010.0,6.0,3.0,,,77.0,202.0,Virginia Tech,2022
5083,9975,3fed6499-3bcb-42f4-b583-5579a97b5e30,9697.0,00-0027772,5696.0,727.0,anthonydixon/497172,13212.0,,6688.0,1746622.0,6484.0,5773.0,,DixoAn00,anthony-dixon-1,24149.0,332297.0,12285.0,,Anthony Dixon,anthony dixon,RB,FA,1987-09-24,34.7,2010.0,6.0,4.0,173.0,Boobie24Dixon,73.0,233.0,Mississippi State,2022
5084,9976,,,,,,,13425.0,,,1746642.0,6694.0,5941.0,,,,24150.0,333344.0,,,Dennis Morris,dennis morris,RB,SDC,1987-02-15,35.3,2010.0,6.0,5.0,,,74.0,253.0,Louisiana Tech,2022
5085,9977,83e5e6b1-fbfa-4b83-ae19-6fb9d937b529,,,,,rustysmith/1037844,13459.0,,,1746649.0,6695.0,5942.0,,SmitRu01,rusty-smith-1,24152.0,301005.0,,,Rusty Smith,rusty smith,QB,FA,1987-01-28,35.3,2010.0,6.0,7.0,176.0,,77.0,223.0,Florida Atlantic,2022
5086,9978,e65e1798-fa0c-416c-a88b-c28fc7f6a574,,00-0027777,5701.0,702.0,arthurmoats/496825,13422.0,24154.0,,1692077.0,6753.0,5869.0,,MoatAr00,,24154.0,327684.0,12157.0,,Arthur Moats,arthur moats,DE,FA,1988-03-14,34.2,2010.0,6.0,9.0,178.0,dabody52,72.0,246.0,James Madison,2022
5087,9979,31172f04-2b3d-4498-a4f0-ff2f13507328,9704.0,00-0027779,5703.0,,dejikarim/1037847,13398.0,,6724.0,1746631.0,6696.0,5853.0,,KariDe00,,24156.0,405962.0,,,Deji Karim,deji karim,RB,FA,1986-11-11,35.5,2010.0,6.0,11.0,180.0,KingKarim36,68.0,209.0,Southern Illinois,2022
5088,9980,e576d602-7d9c-41fa-a665-630054496047,,,,,natebyham/497220,13326.0,,6664.0,1114980.0,6697.0,5943.0,,ByhaNa00,nate-byham-1,24158.0,322884.0,,,Nate Byham,nate byham,TE,FA,1988-06-27,33.9,2010.0,6.0,13.0,182.0,,76.0,264.0,Pittsburgh,2022
5089,9981,b132c8bd-f80f-42a4-8c86-9e80e563f30a,,,,,adriantracy/496867,13475.0,,6791.0,1692182.0,6758.0,5945.0,,TracAd99,,24160.0,325658.0,,,Adrian Tracy,adrian tracy,DE,ARI,1987-04-06,35.1,2010.0,6.0,15.0,184.0,,74.0,248.0,William & Mary,2022
5090,9982,ab0c4c63-df42-4825-8921-3fd1a842c3df,9741.0,,,640.0,anthonymccoy/497250,13414.0,24161.0,,1117497.0,6531.0,5604.0,,McCoAn00,anthony-mccoy-1,24161.0,322836.0,11603.0,,Anthony McCoy,anthony mccoy,TE,FA,1987-12-28,34.4,2010.0,6.0,16.0,185.0,,77.0,259.0,Southern Cal,2022
5091,9983,c1a82efa-02dc-439d-8bed-d5096e6085db,,,,,cliftongeathers/496784,13366.0,,6700.0,1273273.0,6760.0,5868.0,,GeatCl99,clifton-geathers-1,24162.0,380433.0,,,Clifton Geathers,clifton geathers,DE,PIT,1987-12-11,34.5,2010.0,6.0,17.0,186.0,ClifGeathers,80.0,325.0,South Carolina,2022
5092,9984,5cf13fe1-ed32-4bf8-8d84-be874c2cd770,,,,624.0,eugenesims/1037852,13457.0,24165.0,,1746648.0,6763.0,5947.0,,SimsEu99,,24165.0,533378.0,11547.0,,Eugene Sims,eugene sims,DE,FA,1986-03-16,36.2,2010.0,6.0,20.0,189.0,EugeneSims2,78.0,269.0,West Texas AM,2022
5093,9985,2dbad92b-1988-4331-be88-530e2d35b992,,,,,travisgoethel/496923,13369.0,,6704.0,1113482.0,6765.0,5948.0,,GoetTr99,travis-goethel-1,24166.0,322923.0,,,Travis Goethel,travis goethel,LB,FA,1987-07-27,34.8,2010.0,6.0,21.0,190.0,TravisGoethel,74.0,255.0,Arizona State,2022
5094,9986,c520d1fd-7db6-4c97-a194-ca27d18fe2f9,,,,,dannybatten/1037854,13314.0,,,1746617.0,6769.0,5949.0,,BattDa99,,24168.0,350844.0,,,Danny Batten,danny batten,LB,FA,1987-12-08,34.5,2010.0,6.0,23.0,192.0,dannybatten57,76.0,250.0,South Dakota State,2022
5095,9987,de070f62-4494-4a98-8a76-0929c19be685,9711.0,00-0027791,5716.0,762.0,jamesstarks/497206,13214.0,24169.0,6782.0,1123431.0,6487.0,5823.0,,StarJa00,james-starks-1,24169.0,287659.0,12506.0,,James Starks,james starks,RB,FA,1986-02-25,36.2,2010.0,6.0,24.0,193.0,James44Starks,74.0,218.0,Buffalo,2022
5096,9988,16e33176-b73e-49b7-b0aa-c405b47a706e,9808.0,00-0027793,5718.0,536.0,antoniobrown/2508061,13934.0,24171.0,,1272852.0,6454.0,5698.0,295.0,BrowAn04,antonio-brown-1,24171.0,406214.0,11056.0,406214.0,Antonio Brown,antonio brown,WR,FA,1988-07-10,33.9,2010.0,6.0,26.0,195.0,AntonioBrown84,70.0,185.0,Central Michigan,2022
5097,9989,,,,,,,13479.0,,,1125863.0,6776.0,5951.0,,WallJa99,jamar-wall-1,24172.0,325071.0,,,Jamar Wall,jamar wall,S,PHI,1988-01-10,34.4,2010.0,6.0,27.0,196.0,,70.0,202.0,Texas Tech,2022
5098,9990,1b102bf3-d9b0-47eb-b862-a0240362bf23,,,,1003.0,trindonholliday/497218,13386.0,24173.0,6714.0,558554.0,6779.0,5832.0,,HollTr00,trindon-holliday-1,24173.0,303892.0,13555.0,,Trindon Holliday,trindon holliday,WR,FA,1986-04-27,36.1,2010.0,6.0,28.0,197.0,Shortdog16,65.0,165.0,LSU,2022
5099,9991,d6681a94-c937-4e99-ae99-b24543587fa4,9795.0,00-0027795,5721.0,,davidgettis/497290,13367.0,,6701.0,1114035.0,6698.0,5952.0,,GettDa00,david-gettis-1,24174.0,296304.0,,,David Gettis,david gettis,WR,FA,1987-08-27,34.7,2010.0,6.0,29.0,198.0,,75.0,220.0,Baylor,2022
5100,9992,250199f2-1387-4b55-b96f-17fedea6db7f,9714.0,00-0027796,5722.0,606.0,joewebb/1037347,13484.0,24175.0,,1746655.0,6674.0,5857.0,,WebbJo00,joe-webb-2,24175.0,296439.0,11422.0,,Joe Webb,joe webb,QB,FA,1986-11-14,35.5,2010.0,6.0,30.0,199.0,JoeWebb_14,76.0,230.0,UAB,2022
5101,9993,,,,,,,13450.0,,,1116448.0,6483.0,5774.0,,,,24176.0,323236.0,,,Charles Scott,charles scott,RB,FA,1988-08-08,33.8,2010.0,6.0,31.0,,,71.0,238.0,LSU,2022
5102,9994,,,,,,,13329.0,,,1746619.0,6782.0,5953.0,,CalvJo99,jorrick-calvin-1,24177.0,303460.0,,,Jorrick Calvin,jorrick calvin,CB,FA,1987-07-17,34.9,2010.0,6.0,32.0,201.0,,71.0,192.0,Troy,2022
5103,9995,3c551b79-cd83-475b-924a-20c63c901947,,,,,jordanpugh/1037865,13439.0,,6760.0,1746645.0,6783.0,5954.0,,PughJo99,jordan-pugh-1,24178.0,333862.0,,,Jordan Pugh,jordan pugh,S,FA,1988-01-29,34.3,2010.0,6.0,33.0,202.0,JordanPugh29,71.0,210.0,Texas A&M,2022
5104,9996,,,,,,,13418.0,,,1746640.0,6716.0,5955.0,,,,24179.0,291388.0,,,Scotty McGee,scotty mcgee,CB,FA,1986-12-04,35.5,2010.0,6.0,34.0,,,68.0,182.0,James Madison,2022
5105,9997,423cfbc1-446f-4670-b9dc-4b8d7f67745d,9845.0,,,638.0,kylewilliams/2508027,13488.0,24182.0,,1113505.0,6699.0,5957.0,,WillKy01,kyle-williams-1,24182.0,322946.0,11594.0,,Kyle Williams,kyle williams,WR,DEN,1988-07-19,33.9,2010.0,6.0,37.0,206.0,KyleWilliams_10,70.0,186.0,Arizona State,2022
5106,9998,,,,,,,13445.0,,,1116563.0,6654.0,5185.0,,,,24183.0,323465.0,,,Myron Rolle,myron rolle,S,FA,1986-10-30,35.6,2010.0,6.0,38.0,,MyronRolle,74.0,219.0,Florida State,2022
5107,9999,,,,,,,13319.0,,,1252110.0,6472.0,5959.0,,BrowLe00,levi-brown-1,24185.0,294797.0,,,Levi Brown,levi brown,QB,FA,1987-03-11,35.2,2010.0,7.0,2.0,209.0,,76.0,225.0,Troy,2022
5108,10038,,,,,,,12533.0,,6438.0,1278596.0,6431.0,5666.0,,,,9606.0,387921.0,,,Marquez Branson,marquez branson,TE,FA,1987-02-14,35.3,2009.0,,,,,75.0,247.0,Central Arkansas,2022
5109,10052,31fef22b-2cdf-4643-915e-256f26b38b60,,,,,,12812.0,,,1675016.0,7278.0,5633.0,,,,9744.0,300590.0,,,Kevin Malast,kevin malast,LB,TEN,1986-06-06,36.0,2009.0,,,,,74.0,235.0,Rutgers,2022
5110,10053,,,,,,,,,6552.0,,6679.0,5994.0,,,,23974.0,263986.0,,,Walter Mendenhall,walter mendenhall,RB,FA,1986-01-22,36.3,2009.0,,,,,72.0,225.0,Illinois State,2022
5111,10054,,,,,,,12494.0,,,1675660.0,6160.0,5474.0,,,,9725.0,264860.0,,,Herb Donaldson,herb donaldson,RB,FA,1985-12-13,36.5,2009.0,,,,,71.0,221.0,Western Illinois,2022
5112,10064,b863267a-3900-46d9-a32c-7eafa1ca13a6,9775.0,00-0027602,5519.0,,,12475.0,,7303.0,516987.0,5999.0,5209.0,,,,24727.0,263772.0,,,Graham Harrell,graham harrell,QB,FA,1985-05-22,37.0,2009.0,,,,,74.0,215.0,Texas Tech,2022
5113,10067,af883091-fc4e-4fcc-8092-8d12e6bb5609,9817.0,00-0026855,5440.0,609.0,antonesmith/89798,13158.0,9707.0,6432.0,1675742.0,6234.0,5643.0,,,,9707.0,296465.0,11439.0,,Antone Smith,antone smith,RB,FA,1985-09-17,36.7,2009.0,,,,,69.0,192.0,Florida State,2022
5114,10087,,,,,,,,,,,6425.0,5641.0,,,,9756.0,296136.0,,,Kestahn Moore,kestahn moore,RB,FA,1987-04-13,35.1,2009.0,,,,,70.0,214.0,Florida,2022
